player_id,shot,goal,goal_allowed,assist,pass,pass_accurate,tackle,accel,counter,opportunity,keypass,own_goal,interception,smart,clearance,cross,air_duel,air_duel_won,gk_leave_line,gk_save_attempt,throw,corner,min,shot_per_90,goal_per_90,goal_allowed_per_90,assist_per_90,pass_per_90,pass_accurate_per_90,tackle_per_90,accel_per_90,counter_per_90,opportunity_per_90,keypass_per_90,own_goal_per_90,interception_per_90,smart_per_90,clearance_per_90,cross_per_90,air_duel_per_90,air_duel_won_per_90,gk_leave_line_per_90,gk_save_attempt_per_90,throw_per_90,corner_per_90
354041,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16.0,0.0,0.0,0.0,0.0,28.12499999982422,28.12499999982422,0.0,0.0,0.0,0.0,0.0,0.0,5.624999999964844,0.0,0.0,0.0,5.624999999964844,0.0,0.0,0.0,0.0,0.0
354043,1,0,0,0,75,63,2,1,8,0,1,0,4,0,0,2,1,1,0,0,0,2,90.0,0.9999999999988889,0.0,0.0,0.0,74.99999999991667,62.999999999930004,1.9999999999977778,0.9999999999988889,7.999999999991111,0.0,0.9999999999988889,0.0,3.9999999999955556,0.0,0.0,1.9999999999977778,0.9999999999988889,0.9999999999988889,0.0,0.0,0.0,1.9999999999977778
360992,0,0,0,1,26,24,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,30.0,0.0,0.0,0.0,2.9999999999900004,77.99999999974,71.99999999976,0.0,2.9999999999900004,2.9999999999900004,0.0,0.0,0.0,2.9999999999900004,0.0,0.0,2.9999999999900004,0.0,0.0,0.0,0.0,0.0,0.0
361498,1,0,0,0,81,60,1,0,0,1,1,0,7,0,0,3,2,1,0,0,12,0,180.0,0.4999999999997223,0.0,0.0,0.0,40.499999999977504,29.999999999983338,0.4999999999997223,0.0,0.0,0.4999999999997223,0.4999999999997223,0.0,3.4999999999980558,0.0,0.0,1.4999999999991669,0.9999999999994446,0.4999999999997223,0.0,0.0,5.9999999999966676,0.0
361807,3,0,0,1,218,194,1,2,6,2,0,0,19,0,3,2,11,6,0,0,0,0,365.0,0.7397260273970577,0.0,0.0,0.24657534246568585,53.75342465751952,47.83561643834306,0.24657534246568585,0.4931506849313717,1.4794520547941155,0.4931506849313717,0.0,0.0,4.684931506848032,0.0,0.7397260273970577,0.4931506849313717,2.7123287671225444,1.4794520547941155,0.0,0.0,0.0,0.0
372915,3,0,0,0,25,19,0,5,2,3,0,0,1,0,0,1,4,1,0,0,0,0,80.0,3.374999999995781,0.0,0.0,0.0,28.124999999964842,21.37499999997328,0.0,5.624999999992969,2.2499999999971876,3.374999999995781,0.0,0.0,1.1249999999985938,0.0,0.0,1.1249999999985938,4.499999999994375,1.1249999999985938,0.0,0.0,0.0,0.0
373441,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,900000000000.0,900000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375348,1,1,0,0,78,63,1,0,1,1,2,0,13,0,1,10,2,1,0,0,19,0,180.0,0.4999999999997223,0.4999999999997223,0.0,0.0,38.999999999978336,31.499999999982503,0.4999999999997223,0.0,0.4999999999997223,0.4999999999997223,0.9999999999994446,0.0,6.4999999999963896,0.0,0.4999999999997223,4.999999999997223,0.9999999999994446,0.4999999999997223,0.0,0.0,9.499999999994722,0.0
388928,2,0,0,0,57,38,1,1,3,1,0,0,10,0,3,9,10,4,0,0,1,2,146.0,1.2328767123279227,0.0,0.0,0.0,35.1369863013458,23.424657534230533,0.6164383561639614,0.6164383561639614,1.849315068491884,0.6164383561639614,0.0,0.0,6.164383561639614,0.0,1.849315068491884,5.547945205475652,6.164383561639614,2.4657534246558455,0.0,0.0,0.6164383561639614,1.2328767123279227
395636,0,0,0,0,3,2,0,0,3,0,0,0,0,0,0,1,5,1,0,0,0,0,31.0,0.0,0.0,0.0,0.0,8.709677419326743,5.806451612884496,0.0,0.0,8.709677419326743,0.0,0.0,0.0,0.0,0.0,0.0,2.903225806442248,14.51612903221124,2.903225806442248,0.0,0.0,0.0,0.0
